"index_road","node_id"
"[59198158L, 59198252L]",734169527
"[59198158L, 59198252L]",734170313
"[59198116L, 59198159L]",734169348
"[34104295L, 59198160L]",340068519
"[59198160L, 59198164L]",734169888
"[59198162L]",734169917
"[33657946L, 59198162L]",385036790
"[34104295L, 59198164L]",340068521
"[30765917L, 59198164L]",734169760
"[59198165L]",734170027
"[42674663L, 59198165L]",734169944
"[30834220L, 59198166L]",342809214
"[30834234L, 59198166L, 59198205L]",342810751
"[34104208L, 59198167L]",340109578
"[59198157L, 59198167L]",734169377
"[34104294L, 59198168L]",734170028
"[59198146L, 59198168L]",734169303
"[59198169L, 127844317L]",1414035061
"[59198109L, 59198169L]",734170316
"[30834236L, 59198170L]",385036384
"[59198170L, 59198222L]",734169283
"[59198171L, 87339998L]",734169470
"[29293554L, 59198171L]",734169396
"[28947684L, 59198124L, 59198172L]",734170105
"[30752980L, 59198172L]",734169960
"[42489008L, 59198173L]",734169796
"[42674667L, 59198173L]",734169975
"[59198153L, 59198174L]",734170199
"[33657949L, 59198174L]",734169632
"[46866184L, 59198175L]",734169360
"[46866183L, 59198175L]",734169488
"[59198151L, 59198176L]",734169330
"[33657946L, 59198176L]",734169707
"[59198110L, 59198177L]",734169543
"[30680699L, 59198177L]",734170134
"[38758392L, 59198178L]",734170227
"[59198178L]",734170060
"[59198145L, 59198179L]",734169810
"[59198111L, 59198179L]",734169932
"[59198180L, 59210924L]",598404767
"[59198180L]",734169887
"[30834234L, 59198181L]",734169766
"[30765931L, 59198181L]",734170015
"[30803008L, 59198183L]",734169402
"[59198136L, 59198183L]",734170195
"[42674663L, 59198188L]",734170182
"[29293554L, 59198188L]",734169346
"[30838601L, 59198190L]",734169547
"[59198190L]",734169985
"[59198192L]",734170110
"[30838601L, 59198192L]",734169334
"[42674663L, 59198194L]",734169270
"[42674663L, 59198194L, 87341728L]",734169537
"[59198173L, 59198196L]",734169512
"[59198122L, 59198198L]",734170066
"[4493469L, 59198198L]",734170150
"[42489018L, 59198200L]",533634618
"[30834236L, 33680054L, 59198200L]",385081647
"[59198132L, 59198201L]",734169259
"[59198201L]",734169297
"[59198136L, 59198202L]",734170319
"[30749222L, 59198202L, 59198243L]",734169934
"[30766056L, 59198203L]",734169992
"[59198094L, 59198204L]",734169466
"[4493469L, 59198204L]",734170202
"[30834234L, 59198166L, 59198205L]",342810751
"[59198205L]",734169411
"[59198207L, 87339983L]",734170204
"[59198146L, 59198207L]",734170208
"[4493469L, 59198208L]",734418292
"[30838729L, 59198208L]",734169381
"[59198211L, 60210939L]",340109519
"[30753039L, 59198211L]",340238475
"[59198081L, 59198213L]",734169403
"[59198094L, 59198213L]",734170224
"[42489018L, 59198215L]",734169459
"[59198215L]",734170325
"[30834236L, 59198217L]",342811206
"[42489018L, 59198217L]",734169727
"[30838729L, 59198219L]",734169790
"[33616333L, 59198219L, 59210924L]",384282196
"[28947684L, 30802991L, 59198221L]",734170248
"[59198124L, 59198221L]",734169408
"[59198088L, 59198222L]",734169359
"[33657949L, 59198222L]",734169949
"[59198132L, 59198224L]",734169704
"[59198132L, 59198224L]",734170252
"[30834236L, 59198226L]",734169938
"[59198226L]",734169266
"[30752985L, 59198227L]",734169590
"[59198139L, 59198227L]",734170207
"[30753039L, 59198229L]",340111050
"[59198229L]",734170153
"[59198231L, 59198244L]",734170122
"[59198231L, 59198235L]",734170049
"[59198233L]",734170241
"[46866183L, 59198233L]",598404758
"[46866183L, 59198235L]",598404757
"[46866183L, 59198235L]",734169851
"[59198238L]",734169339
"[59198238L, 87339955L, 87339983L]",734169389
"[30680699L, 59198239L]",734169584
"[59198085L, 59198239L]",734169701
"[38758392L, 59198241L]",459582634
"[59198117L, 59198241L]",734169423
"[59198242L]",734170225
"[59198233L, 59198242L]",734169468
"[30749215L, 59198243L]",734169523
"[59198244L]",734169771
"[59198235L, 59198244L]",734170308
"[59198245L]",734169487
"[59198094L, 59198245L]",734169765
"[59198170L, 59198246L]",734169559
"[33657949L, 59198246L]",734170321
"[59198144L, 59198247L]",734169776
"[30838601L, 59198247L]",734169836
"[59198248L, 87339998L]",734170331
"[59198248L]",734170045
"[30803029L, 59198249L]",341231381
"[30752955L, 59198249L]",734170222
"[59198219L, 59198250L]",734170236
"[30838729L, 59198250L]",734170203
"[46866183L, 59198251L]",734169921
"[59198242L, 59198251L]",734169332
"[46866184L, 59198252L]",734169720
"[59198158L, 59198252L]",734170313
"[29293554L, 59198253L]",734169592
"[59198253L]",734170324
"[30752853L, 59198254L]",734169806
"[34104295L, 59198254L]",734170062
"[59198255L, 87339998L]",734169670
"[29293554L, 59198255L, 87339983L, 127844312L]",331149634
"[59198141L, 59198256L]",734169556
"[59198139L, 59198256L]",734169980
"[59198257L]",734169262
"[30752985L, 59198257L]",734169344
"[30765996L, 59210686L]",340239094
"[30765989L, 59210686L]",734418294
"[59210687L, 59210735L]",734419000
"[59210687L, 59210812L]",734418362
"[28947752L, 59210688L]",734417943
"[28947754L, 59210688L, 59210777L]",340418735
"[22797966L, 59210689L]",734418795
"[22797964L, 59210689L]",734419481
"[59210690L, 59210900L]",734419022
"[30838092L, 59210690L]",734418123
"[22797963L, 59210691L]",734418769
"[59210691L]",734418191
"[22797961L, 28947752L, 59210692L]",245106851
"[42675877L, 59210692L]",734418218
"[59210693L, 59210757L]",734418437
"[22797961L, 59210693L]",734418679
"[30784923L, 59210694L]",734418360
"[59210694L]",734418019
"[59210695L, 59210750L]",734418208
"[59210695L]",734418969
"[33657797L, 59210696L]",734418937
"[59210696L]",734417793
"[33657797L, 59210697L]",734418698
"[59210697L, 59210898L]",734418239
"[42369616L, 59210698L]",734418168
"[42676108L, 59210698L, 59210843L]",734419264
"[30765953L, 59210699L]",734419249
"[59210699L, 59210724L, 59210812L]",734419414
"[59210700L, 59210926L]",734419237
"[30765922L, 59210700L]",734418958
"[59210701L]",734417828
"[30784923L, 59210701L]",734418443
"[59210702L]",734418203
"[30838234L, 59210702L]",734419182
"[42676108L, 59210703L]",734419479
"[59210703L]",734418434
"[42676069L, 59210704L]",734419472
"[59210704L]",734418952
"[59210705L, 59210792L]",734418740
"[59210705L, 59210784L]",734418495
"[42676074L, 59210706L]",734419455
"[59210706L]",734419198
"[59210707L, 59210761L]",734418790
"[22797962L, 59210707L]",734419541
"[33657923L, 59210708L]",385036289
"[42489026L, 59210709L]",734419504
"[30838234L, 59210709L]",734418140
"[22797963L, 59210710L]",734417855
"[22797963L, 59210710L]",734418997
"[59210711L]",734418263
"[59210711L, 59210922L]",734418399
"[59210712L, 59210759L]",734419427
"[22797957L, 59210712L]",734418667
"[33657832L, 59210713L, 59210719L]",385035507
"[29293541L, 59210713L]",734418303
"[59210714L]",734419546
"[59210714L, 59210754L]",734418366
"[59210715L]",734418421
"[59210715L, 59210796L]",734419229
"[26295566L, 59210716L]",734419169
"[42674465L, 59210716L]",734418901
"[59210717L, 59210776L]",734418653
"[29293482L, 59210717L]",734418491
"[42676108L, 59210718L]",734419213
"[59210718L]",734418518
"[29293482L, 59210719L]",734417873
"[59210721L, 59210886L]",734419525
"[22797957L, 59210721L]",734418717
"[59210722L, 59210930L]",734418492
"[59210722L, 59210761L]",734419429
"[30838344L, 59210723L]",734418296
"[59210723L]",734418791
"[28947754L, 59210724L]",734419202
"[59210699L, 59210724L, 59210812L]",734419414
"[42676060L, 59210725L]",734419055
"[42676060L, 59210725L]",734418632
"[59210726L, 59210867L, 59210877L]",734418477
"[59210726L, 59210728L, 59210759L]",734419030
"[59210719L, 59210727L]",734419464
"[59210727L, 59210815L]",734418127
"[59210726L, 59210728L, 59210759L]",734419030
"[59210728L]",734418756
"[59210729L, 59210792L]",734418182
"[59210729L, 59210784L]",734419197
"[59210730L, 59210780L]",734418289
"[59210688L, 59210730L]",734419233
"[30784923L, 59210731L]",734419257
"[59210731L, 59210733L]",734419314
"[42674464L, 59210732L]",734417814
"[30838092L, 59210732L]",734418960
"[30838084L, 59210733L]",734417805
"[26354619L, 59210733L]",734418670
"[59210734L, 59210751L, 59210876L]",340110824
"[59210735L, 59210812L]",734418154
"[59210735L]",734418721
"[59210718L, 59210736L]",734417785
"[59210736L, 59210925L]",734419254
"[59210737L, 59210844L]",734418917
"[59210737L, 107125041L]",734418428
"[59210723L, 59210738L]",734418709
"[42676060L, 42676061L, 59210738L]",533658084
"[59210739L, 59210906L]",734418810
"[30838084L, 59210739L, 59210745L]",734418510
"[59210740L]",734417853
"[22797957L, 59210740L]",734418465
"[59210741L, 59210789L, 59210842L]",734418090
"[59210741L, 59210909L]",734418573
"[26295556L, 59210742L]",734419190
"[59210742L, 59210792L]",734418734
"[59210743L, 59210812L]",734419017
"[59210743L, 59210780L]",734419501
"[59210733L, 59210745L]",734418235
"[30838084L, 59210739L, 59210745L]",734418510
"[59210746L, 59210787L, 59210898L]",734418706
"[59210746L, 59210910L, 60211264L]",734418387
"[42676069L, 59210747L]",734418860
"[59210747L]",734418555
"[59210748L, 105068316L]",734418675
"[30765989L, 59210748L]",734419154
"[59210749L, 59210844L]",734418806
"[59210749L]",734418870
"[59210695L, 59210750L]",734418208
"[42675877L, 59210750L]",734417762
"[30766016L, 59210751L]",734418923
"[59210734L, 59210751L, 59210876L]",340110824
"[30766002L, 59210752L]",340239172
"[22797957L, 59210752L]",734418227
"[28947754L, 59210753L]",340418736
"[59210753L]",734418395
"[30838344L, 59210754L]",734418882
"[42676061L, 59210754L]",734418765
"[59210755L, 59210808L]",734419163
"[30765999L, 59210755L]",734419224
"[59210716L, 59210756L]",734418186
"[59210716L, 59210756L]",734418862
"[59210757L]",734418961
"[59210757L]",734418961
"[28947754L, 59210758L]",734418000
"[33657923L, 59210758L, 59210870L]",734418085
"[59210759L, 59210917L]",734419062
"[30765922L, 59210759L]",340238514
"[59210760L, 59210822L]",734419111
"[59210760L, 59210822L]",734419206
"[30766000L, 59210761L]",340239122
"[22797961L, 59210761L]",734417844
"[30753010L, 59210762L, 107125046L]",340110777
"[59210762L, 107125041L, 127464701L]",734418661
"[59210763L]",734418639
"[59210763L]",734419543
"[22797957L, 59210764L]",734418943
"[59210764L, 59210917L]",734417848
"[42676108L, 59210765L, 59210833L]",734418114
"[59210765L]",734418794
"[59210766L, 59210803L]",734418480
"[59210745L, 59210766L]",734418511
"[42676108L, 59210767L]",734419167
"[59210767L, 127464500L]",734418818
"[59210732L, 59210768L]",734418551
"[59210768L]",734418798
"[29293482L, 59210769L]",330590615
"[30838092L, 59210769L, 87341737L]",529971277
"[42674464L, 59210770L]",529971272
"[59210770L]",734419245
"[59210759L, 59210771L]",734418966
"[22797957L, 59210771L]",734418666
"[59210739L, 59210772L]",734417776
"[30838234L, 59210772L]",734418383
"[30838234L, 59210773L]",734418184
"[42674465L, 59210773L]",734419271
"[22797965L, 59210774L]",734417991
"[28947763L, 59210774L]",734418729
"[59210775L]",734418216
"[26295556L, 59210775L]",734418403
"[59210776L, 59210893L]",734417994
"[29293482L, 59210776L]",734419031
"[28947752L, 59210777L]",734418629
"[28947754L, 59210688L, 59210777L]",340418735
"[30838234L, 59210778L]",734418212
"[42676074L, 59210778L]",1325550736
"[59210766L, 59210779L]",734418783
"[30838234L, 59210779L]",734418967
"[59210780L, 59210812L]",734417870
"[28947752L, 59210780L]",734417958
"[59210781L, 59210834L]",734417796
"[59210781L, 59210854L]",734419303
"[59210713L, 59210782L]",734419305
"[59210782L, 59210815L]",734419038
"[59210783L]",734418149
"[59210783L]",734418462
"[26295556L, 59210784L]",734419248
"[42676069L, 59210784L]",734417747
"[59210785L, 59210842L]",734418903
"[59210785L, 59210789L]",734418507
"[30784841L, 59210786L]",734417833
"[26354619L, 59210786L]",734418701
"[59210746L, 59210787L, 59210898L]",734418706
"[30838344L, 59210787L]",734419234
"[59210788L, 59210815L]",734418519
"[59210788L]",734419215
"[59210741L, 59210789L, 59210842L]",734418090
"[26295231L, 59210789L]",288039478
"[59210790L]",734418358
"[59210710L, 59210790L]",734418874
"[59210791L, 59210906L]",734419322
"[42454637L, 59210791L]",529973717
"[26295556L, 59210792L]",734418964
"[42676069L, 59210792L, 59210909L]",734417865
"[42674465L, 59210793L]",1325550735
"[42454405L, 59210793L]",734419131
"[59210778L, 59210794L, 59210829L]",734418927
"[26295566L, 59210794L]",734418419
"[30784841L, 59210795L]",734419418
"[59210795L]",734418411
"[30766016L, 59210796L]",734418547
"[59210759L, 59210796L, 59210802L]",734418370
"[59210761L, 59210797L]",734418111
"[22797961L, 59210797L]",734419023
"[26295556L, 59210798L]",734417784
"[42676069L, 59210798L]",734417878
"[59210799L, 59210912L]",734418134
"[59210799L]",734417869
"[59210800L, 59210877L]",734418432
"[59210800L, 59210839L, 59210867L, 127464701L]",734418549
"[59210749L, 59210801L]",734418566
"[59210801L, 127464701L]",734417772
"[59210759L, 59210796L, 59210802L]",734418370
"[22797957L, 22797964L, 59210802L]",245106354
"[59210733L, 59210803L]",734417929
"[30838234L, 59210803L]",734418886
"[22797964L, 59210804L]",734417839
"[59210804L, 105066260L]",734418574
"[42675877L, 59210805L]",734418095
"[59210761L, 59210805L]",734418934
"[59210806L, 59210822L]",734418092
"[59210806L, 59210822L]",734419063
"[22797964L, 59210807L]",734417824
"[59210695L, 59210807L]",734418919
"[30765953L, 59210808L]",734418455
"[30765999L, 59210808L]",734418173
"[30765922L, 59210809L]",340238513
"[59210809L, 59210926L]",734418779
"[59210810L, 59210901L]",734418229
"[59210697L, 59210810L]",734418417
"[42489023L, 59210811L]",734418506
"[30784841L, 59210811L]",734417819
"[22797961L, 59210812L]",734418466
"[59210812L]",734418407
"[59210813L, 59210850L]",734419160
"[59210813L]",734418933
"[59210763L, 59210814L]",734418476
"[30838234L, 59210814L]",734418164
"[30838344L, 59210815L]",734418377
"[59210788L, 59210815L]",734418519
"[42676108L, 59210816L]",734418543
"[59210816L]",734419221
"[30765951L, 59210817L]",734418136
"[30765996L, 59210817L]",734418807
"[59210818L]",734418864
"[59210710L, 59210818L]",734419405
"[59210819L, 91003902L]",734419049
"[59210753L, 59210819L]",734418305
"[59210820L]",734417801
"[59210734L, 59210820L]",734418249
"[59210821L, 59210909L]",734419410
"[59210821L]",734419070
"[42674464L, 59210822L]",734418413
"[42674464L, 59210822L]",734419459
"[59210786L, 59210823L]",734419382
"[42489026L, 59210823L]",734419259
"[30838092L, 59210824L]",734418144
"[59210824L]",734417817
"[30765999L, 59210825L]",734418544
"[59210699L, 59210825L]",734417972
"[59210826L, 59210861L]",734418158
"[59210826L, 59210834L]",734418974
"[59210827L]",734419491
"[30784923L, 59210827L]",734418243
"[42369616L, 59210828L]",734418631
"[59210828L]",734417860
"[42676108L, 59210829L]",734418231
"[59210778L, 59210794L, 59210829L]",734418927
"[42676108L, 59210830L]",533660683
"[59210830L]",734418301
"[59210831L, 59210926L]",734419114
"[59210831L, 107125041L, 107125054L]",734418113
"[59210832L, 59210895L]",734418760
"[59210687L, 59210832L]",734419036
"[59210833L, 127464431L]",1410708970
"[42676108L, 59210765L, 59210833L]",734418114
"[59210834L, 59210879L]",734419433
"[59210834L]",734418941
"[59210835L, 59210844L]",734418469
"[59210835L]",734418156
"[26295566L, 59210836L]",734418354
"[59210836L]",734418405
"[42676061L, 59210837L]",734418175
"[26295556L, 59210837L]",734419269
"[59210838L]",734418876
"[26354619L, 59210838L]",734419412
"[59210715L, 59210839L]",734418983
"[59210800L, 59210839L, 59210867L, 127464701L]",734418549
"[59210717L, 59210840L]",734418705
"[59210776L, 59210840L]",734418424
"[59210841L]",734418722
"[59210710L, 59210841L]",734419256
"[26295231L, 59210842L]",734418189
"[59210843L]",734417990
"[59210844L, 59210864L]",734419225
"[59210844L, 59210877L, 59210888L]",734419183
"[59210795L, 59210845L]",734419465
"[59210845L]",734418773
"[30803199L, 59210846L]",734417968
"[30803199L, 59210846L]",734417996
"[59210812L, 59210847L]",734418868
"[59210847L, 59210895L]",734419450
"[59210839L, 59210848L]",734418166
"[59210848L]",734417847
"[59210849L]",734419500
"[22797957L, 59210849L]",734418265
"[26354619L, 59210850L]",734418451
"[30838092L, 59210850L]",734419444
"[59210851L, 59210918L]",734419384
"[59210851L, 59210909L]",734419012
"[42369616L, 59210852L]",533660435
"[42676074L, 59210852L]",734418499
"[59210853L]",734418458
"[59210837L, 59210853L]",734417925
"[59210854L, 59210879L]",734418379
"[59210854L, 59210879L]",734419379
"[59210855L, 107109641L]",734418977
"[59210855L, 59210922L]",734419449
"[59210805L, 59210856L]",734418269
"[59210692L, 59210856L]",734418981
"[59210822L, 59210857L]",734418659
"[59210822L, 59210857L]",734417937
"[59210858L, 59210926L]",734418256
"[59210809L, 59210858L]",734418697
"[59210859L, 91003902L]",734418119
"[59210753L, 59210859L]",734418178
"[59210723L, 59210860L]",734417964
"[42676060L, 59210860L]",734419421
"[33657797L, 59210861L]",734418106
"[59210861L]",734418567
"[22797961L, 59210862L]",734418503
"[59210862L]",734418908
"[59210812L, 59210863L]",734417910
"[59210863L, 59210870L]",734418647
"[59210864L, 127464701L]",734418103
"[59210864L]",734418688
"[42454628L, 59210865L]",529973652
"[59210850L, 59210865L]",734417920
"[59210799L, 59210866L]",734418878
"[22797961L, 59210866L]",734418577
"[59210726L, 59210867L, 59210877L]",734418477
"[59210731L, 59210868L]",734417840
"[59210731L, 59210868L]",734418744
"[59210812L, 59210869L]",734418637
"[59210869L]",734417810
"[59210870L]",734419297
"[59210803L, 59210871L]",734418752
"[26354619L, 42489026L, 59210871L]",530641838
"[30766016L, 59210759L, 59210872L]",340239430
"[22797957L, 59210872L]",734419230
"[42676069L, 59210873L]",734418777
"[59210873L]",734419468
"[42676108L, 59210874L]",533660680
"[59210874L, 127464500L]",734417850
"[42676060L, 59210875L]",533657990
"[59210875L]",734419532
"[22797957L, 59210876L]",734419388
"[30765922L, 30766002L, 59210877L]",340239178
"[59210839L, 59210877L]",734417811
"[59210878L]",734419156
"[59210754L, 59210878L]",734418581
"[59210861L, 59210879L]",734418872
"[59210879L]",734418008
"[26295566L, 59210880L]",734419011
"[42674465L, 59210880L]",734417863
"[59210881L]",734418120
"[30784923L, 59210881L]",734419067
"[59210751L, 59210882L]",340110820
"[59210751L, 59210882L]",734418391
