"id","ways_index"
121965191,"[121965208L, 121965209L, 121965194L, 121965197L]"
121965192,"[121965195L, 121965172L, 121965173L]"
121965194,"[119980763L, 121965191L]"
121965195,"[121965192L, 121965186L]"
121965197,"[121965209L, 121965188L, 121965191L]"
121965198,"[121965185L, 121242123L]"
121965201,"[121965177L, 121965181L]"
121965203,"[121965177L, 121965214L, 121965182L]"
121965208,"[121965214L, 121965191L]"
121965209,"[122995295L, 121965197L, 119980763L, 121965191L]"
121965214,"[121965208L, 121965203L]"
121977754,"[122089441L, 121977758L]"
121977755,"[121977760L, 23215406L]"
121977756,"[47577056L, 122089442L, 30052967L, 122089406L, 121977759L]"
121977757,"[121907205L, 23215406L, 139831157L, 139831159L, 139831160L, 35878490L, 121977758L]"
121977758,"[121907204L, 121907205L, 23215406L, 121977754L, 121977757L]"
121977759,"[47577056L, 122089440L, 122089441L, 35878500L, 121977761L, 121977756L]"
121977760,"[122089440L, 122089442L, 121977755L, 47576845L]"
121977761,"[122089440L, 109349601L, 122089441L, 121977759L]"
121980167,"[121980172L, 60495750L]"
121980168,"[121907232L, 121362946L, 29309164L, 121980172L, 30152269L]"
121980169,"[33613364L]"
121980170,"[33613364L]"
121980172,"[121907232L, 121980167L, 60495784L, 28947787L, 33613296L, 121980168L]"
121980930,"[121980931L, 42411590L, 26812135L, 25446414L, 136512019L, 40696643L, 42400052L, 121657045L, 136512022L, 121657047L, 136512026L, 21654620L, 42411413L]"
121980931,"[121991970L, 22759944L, 103562825L, 42943243L, 121980930L, 42400052L, 136867413L, 121991960L, 122348826L, 122348827L, 21654620L]"
121980932,"[22759944L, 42363146L]"
121980933,"[121980934L]"
121980934,"[121980933L]"
121981767,"[121981772L]"
121981768,"[121981772L]"
121981769,"[121981771L]"
121981770,"[121981771L]"
121981771,"[121981769L, 121981770L, 109349922L]"
121981772,"[121981768L, 109349922L, 121981767L]"
121981773,"[121981775L]"
121981775,"[121981776L, 121981777L, 22771867L, 121981773L]"
121981776,"[109349921L, 122347707L, 121991163L, 122348398L, 121981775L, 122347705L, 121986137L, 22771867L, 122020348L, 122345021L]"
121981777,"[116927089L, 121981775L]"
121982773,"[121982778L, 121982782L]"
121982775,"[122350010L, 121982779L, 122349990L]"
121982777,"[106620120L, 121982778L, 122349990L, 121982783L]"
121982778,"[121982777L, 121982773L]"
121982779,"[122350004L, 121982775L, 122350009L, 122350010L, 121982781L]"
121982781,"[122348728L, 121982779L, 122020348L]"
121982782,"[106620134L, 122349991L, 42400052L, 121982773L, 121982783L]"
121982783,"[121991961L, 21654620L, 121982777L, 121982782L]"
121982784,"[122349993L, 122349997L, 122350000L, 122348824L, 122348819L, 121991960L, 122348825L, 122348826L, 122348827L, 122020348L, 121991967L]"
121982785,"[122345024L, 122345026L, 122345027L, 122345924L, 121991173L, 122345927L, 122345928L, 122345929L, 122345930L, 121510253L, 120426543L, 42454168L, 42943233L]"
121986136,"[22771867L]"
121986137,"[121981776L]"
121988910,"[121988940L, 42454101L]"
121988912,"[42454101L]"
121988914,"[122100440L, 121988929L, 42454101L, 22799950L]"
121988916,"[122100440L]"
121988918,"[122100440L]"
121988919,"[42454101L]"
121988920,"[42454101L]"
121988921,"[42454101L]"
121988923,"[122100440L]"
121988925,"[122100440L]"
121988926,"[]"
121988929,"[128624211L, 44780841L, 136597131L, 44780845L, 44780846L, 121988914L, 44780851L, 42454101L]"
121988940,"[42367952L, 121657048L, 121988910L, 121988943L]"
121988943,"[28440852L, 121988940L, 122345933L]"
121988946,"[114108345L, 32594353L, 121988948L, 29235175L]"
121988948,"[121657049L, 122345938L, 121988946L]"
121991159,"[139882020L, 121657045L]"
121991160,"[121657041L, 121657047L]"
121991162,"[136728280L, 121991168L, 122346051L, 121991166L]"
121991163,"[121981776L, 109349921L, 122020348L, 42454165L]"
121991164,"[122100442L, 122345938L, 42367957L, 120426543L]"
121991165,"[136728280L, 42367957L, 120426543L]"
121991166,"[121991162L, 121991172L, 120426543L]"
121991167,"[42454112L, 121991174L]"
121991168,"[42454112L, 121991162L]"
121991169,"[121991171L, 136569148L, 120426543L]"
121991170,"[136569149L, 5169015L]"
121991171,"[121991169L]"
121991172,"[122346050L, 122346051L, 121991166L]"
121991173,"[121982785L, 122345026L, 122345028L, 42454168L, 122344761L, 122345022L]"
121991174,"[103562832L, 122346049L, 121991167L]"
121991960,"[121982784L, 27265184L, 121991970L, 121980931L, 122020348L, 21654620L, 122348822L, 122348729L, 122348730L, 122348732L]"
121991961,"[27265184L, 106620136L, 30064848L, 122348823L, 122348826L, 122348827L, 21654620L, 121982783L]"
121991966,"[122348823L]"
121991967,"[121982784L, 121991970L, 106620117L]"
121991968,"[22771867L]"
121991969,"[122346052L, 122345020L, 42943243L, 122347707L, 122020348L]"
121991970,"[121980931L, 42943243L, 122348824L, 121991960L, 122348825L, 122348826L, 122348827L, 122020348L, 121991967L]"
122003007,"[122003015L]"
122003008,"[122003016L, 122003012L]"
122003009,"[46032160L, 122003014L]"
122003010,"[42366599L]"
122003011,"[42399029L]"
122003012,"[122003008L]"
122003013,"[42399029L]"
122003014,"[122003009L]"
122003015,"[122003007L]"
122003016,"[122003008L]"
122003017,"[42366599L]"
122020165,"[122350008L, 122348728L, 122020348L]"
122020348,"[121982784L, 121991969L, 121991970L, 122347707L, 122020165L, 109349921L, 42943243L, 122348397L, 121991163L, 121982781L, 121981776L, 122348728L, 121991960L, 122350010L, 22771867L, 122348733L, 122348734L, 122348735L]"
122087046,"[33454576L, 33455011L, 55785796L]"
122089406,"[122089442L, 121977756L, 30052967L]"
122089440,"[121977760L, 122089442L, 122089441L, 121977761L, 47576845L, 121977759L]"
122089441,"[122089440L, 121977761L, 121977754L, 121977759L]"
122089442,"[121977760L, 122089440L, 35878500L, 30052967L, 47576845L, 121977756L, 122089406L]"
122090112,"[122090116L, 135257989L, 26514822L, 109497803L, 26514836L, 51400474L, 139355455L]"
122090113,"[122090120L, 135257992L, 135257991L]"
122090115,"[121510225L, 121510231L, 136728278L, 121510215L]"
122090116,"[122090112L, 135257989L, 25375815L, 77306312L, 77306315L, 77306316L, 22371064L, 109497842L, 26514836L, 109497816L, 139339325L, 77305477L]"
122090118,"[122090130L, 122090135L, 51392349L, 122090119L]"
122090119,"[109497824L, 109497819L, 109497837L, 122090118L]"
122090120,"[122090113L, 27572738L]"
122090121,"[122090137L, 136706761L]"
122090122,"[103140431L]"
122090123,"[122090144L, 136706738L]"
122090124,"[122090140L, 136706740L, 122090142L]"
122090125,"[122090145L, 122090132L]"
122090126,"[120491976L, 120491960L, 136702243L, 122090143L]"
122090127,"[122090145L, 122090132L]"
122090129,"[136706760L, 122090138L, 136707545L]"
122090130,"[122090136L, 122090118L]"
122090131,"[103140431L]"
122090132,"[122090127L, 122090125L, 103140431L]"
122090133,"[136965848L, 122090145L]"
122090134,"[122090136L, 122090145L]"
122090135,"[122090136L, 122090118L]"
122090136,"[122090130L, 122090134L, 122090135L]"
122090137,"[136973907L, 122090121L]"
122090138,"[122091112L, 122090129L, 136707545L]"
122090139,"[]"
122090140,"[122090124L, 136706740L]"
122090142,"[122090124L]"
122090143,"[120491960L, 42362971L, 120491955L, 122090126L]"
122090144,"[122090123L, 136706758L, 136706759L]"
122090145,"[122090125L, 60110830L, 122090127L, 122090133L, 122090134L]"
122091101,"[122091115L]"
122091102,"[122091115L, 136964685L]"
122091104,"[42488585L]"
122091105,"[139378009L]"
122091106,"[121100417L, 41656899L, 136964680L, 121100428L, 103140461L, 114077587L, 136965846L, 121100412L, 121100413L]"
122091107,"[42488585L]"
122091108,"[122091116L, 42412195L]"
122091110,"[122091115L]"
122091112,"[122091114L, 122090138L]"
122091113,"[42412195L, 122091116L]"
122091114,"[122091112L, 136711313L]"
122091115,"[42488588L, 122091101L, 122091102L, 122091110L]"
122100015,"[139882020L, 121511575L, 22799950L, 122100016L, 121657041L, 122100018L, 121511573L, 122100023L, 122100026L, 122100027L, 122100028L, 122100029L, 122100030L]"
122100016,"[121511484L, 122100015L]"
122100017,"[33457737L]"
122100018,"[121511484L, 122100015L]"
122100019,"[80319849L, 122100020L]"
122100020,"[122100019L, 122100031L]"
122100021,"[138690698L, 121511479L]"
122100022,"[122100030L]"
122100023,"[139882024L, 122100015L]"
122100024,"[122100025L, 138690698L]"
122100025,"[122100024L, 138690698L, 42415934L, 121511479L]"
122100026,"[139882024L, 122100015L]"
122100027,"[122100030L, 121511486L, 122100015L]"
122100028,"[139882019L, 139882024L, 138690698L, 122100015L, 138690677L, 122100031L]"
122100029,"[139882023L, 138690698L, 122100015L, 138690677L, 138685369L, 122100031L]"
122100030,"[139882024L, 72701069L, 122100015L, 122100022L, 122100027L]"
122100031,"[121657041L, 83812435L, 122100020L, 121511573L, 121511575L, 122100028L, 122100029L]"
122100440,"[139882020L, 33455857L, 121778743L, 121657036L, 22799950L, 138332527L, 121657041L, 121988914L, 121988916L, 121511573L, 121988918L, 121511575L, 26152148L, 122100442L, 121988923L, 34319868L, 121988925L]"
122100441,"[128690897L, 42454101L, 121657039L]"
122100442,"[121657036L, 120426543L, 122100440L, 121657049L, 121991164L]"
122212260,"[42493064L, 48044264L, 122496348L, 48044260L]"
122212261,"[122212268L, 122214278L, 139542967L]"
122212262,"[122212269L]"
122212263,"[122214281L, 122212266L]"
122212266,"[122214281L, 122212263L]"
122212268,"[47795498L, 122212261L, 122214278L]"
122212269,"[122496352L, 122496355L, 122212262L, 48044264L, 122496361L, 122214289L, 33506684L]"
122212272,"[122214287L, 122214279L]"
122214278,"[122212268L, 122212261L, 139542967L]"
122214279,"[122212272L]"
122214281,"[122212266L, 122214284L, 122212263L]"
122214282,"[]"
122214284,"[122214281L]"
122214287,"[122212272L, 122214291L]"
122214288,"[]"
122214289,"[122212269L, 122496350L, 122496359L]"
122214291,"[47795498L, 122214287L]"
122218698,"[33506640L, 42647403L]"
122344761,"[121510234L, 121991173L]"
122345017,"[121904216L, 121510219L, 122345027L, 121510227L]"
122345018,"[122345021L, 122345022L]"
122345019,"[122345024L, 122345020L]"
122345020,"[122346052L, 121991969L, 122345019L, 109349921L]"
122345021,"[121981776L, 122345018L, 122347707L]"
122345022,"[122345018L, 121991173L, 122345023L]"
122345023,"[122345024L, 42943233L, 122345027L, 122345927L, 122345928L, 122345929L, 122345930L, 42454168L, 136569148L, 122345022L]"
122345024,"[121982785L, 122345929L, 29812597L, 122345019L, 122345023L]"
122345026,"[121982785L, 121991173L, 121510253L, 42454165L, 42454168L]"
122345027,"[121982785L, 122345929L, 121510253L, 29812597L, 121904216L, 122345017L, 121510234L, 122345023L]"
122345028,"[121991173L]"
122345924,"[121982785L, 109349921L]"
122345925,"[122345930L]"
122345926,"[136569147L, 120426543L]"
122345927,"[121982785L, 122345023L]"
122345928,"[121982785L, 122345023L]"
122345929,"[122345024L, 122345027L, 121982785L, 122345023L]"
122345930,"[121982785L, 122345023L, 29812789L, 122345925L]"
122345933,"[26679357L, 122346047L, 28440852L, 121988943L]"
122345938,"[121988948L, 121991164L, 42367957L]"
122346047,"[5169015L, 122345933L]"
122346048,"[128690874L, 29201277L]"
122346049,"[121991174L]"
122346050,"[121991172L]"
122346051,"[121991162L, 121991172L, 120426543L]"
122346052,"[109349921L, 122345020L, 121991969L]"
122347704,"[103562833L, 42943244L]"
122347705,"[121981776L, 122347707L, 122348399L]"
122347706,"[103562828L]"
122347707,"[121991969L, 121981776L, 122347705L, 122020348L, 122345021L]"
122348395,"[22771867L]"
122348396,"[22771867L]"
122348397,"[122348400L, 122020348L]"
122348398,"[121981776L, 122348399L]"
122348399,"[122347705L, 122348398L]"
122348400,"[122348397L]"
122348728,"[122349989L, 122020165L, 121982781L, 122020348L, 122348733L, 122348734L, 122348735L]"
122348729,"[121991960L, 122348827L, 122348736L]"
122348730,"[121991960L]"
122348731,"[122348735L]"
122348732,"[121991960L]"
122348733,"[122348728L, 122020348L]"
122348734,"[122348728L, 122020348L]"
122348735,"[122348728L, 122348731L, 122020348L]"
122348736,"[122348825L, 122348729L]"
122348819,"[121982784L, 122348822L]"
122348820,"[122348828L]"
122348821,"[122348828L, 106620135L]"
122348822,"[121991960L, 122348827L, 122348819L]"
122348823,"[121991961L, 122348828L, 121991966L]"
122348824,"[121982784L, 121991970L, 106620117L]"
122348825,"[121982784L, 121991970L, 122348736L]"
122348826,"[121982784L, 121991970L, 121980931L, 122348828L, 121991961L, 21654620L]"
122348827,"[121982784L, 121991970L, 121980931L, 122348828L, 122348822L, 121991961L, 122348729L, 21654620L]"
122348828,"[27265184L, 122348820L, 122348821L, 122348823L, 122348826L, 122348827L]"
122349985,"[122363706L, 122350011L]"
122349986,"[122350007L]"
122349987,"[122350003L]"
122349988,"[122349992L, 122350011L]"
122349989,"[122348728L, 122350002L]"
122349990,"[121982777L, 121982775L]"
122349991,"[122349998L, 121982782L]"
122349992,"[122349988L]"
122349993,"[121982784L, 122349999L]"
122349994,"[122350003L, 122350005L]"
122349995,"[122350006L, 122350007L]"
122349996,"[122350011L]"
122349997,"[121982784L, 122350011L]"
122349998,"[122350007L, 122349991L]"
122349999,"[122349993L, 122350001L]"
122350000,"[121982784L, 122350011L]"
122350001,"[122350010L, 122349999L]"
122350002,"[122349989L]"
122350003,"[122349994L, 122349987L, 122350007L]"
122350004,"[121982779L]"
122350005,"[122349994L]"
122350006,"[122363706L, 122349995L]"
122350007,"[122349986L, 122350003L, 122349995L, 122349998L]"
122350008,"[122350010L, 122020165L]"
122350009,"[121982779L]"
122350010,"[122350001L, 121982775L, 122350008L, 121982779L, 122020348L]"
122350011,"[122349985L, 122349988L, 122349996L, 122349997L, 122350000L]"
122353636,"[128012603L, 128482647L]"
122353660,"[128012609L]"
122353861,"[122924853L, 127590647L, 127590700L, 127590677L]"
122353862,"[127699393L, 24798447L, 127699344L, 127699385L, 127699391L]"
122363706,"[122349985L, 122350006L]"
122496338,"[122496345L, 122496341L]"
122496339,"[122496342L, 122496343L]"
122496340,"[24798460L, 122496341L]"
122496341,"[122496338L, 122496340L]"
122496342,"[122496344L, 122496339L]"
122496343,"[122496339L, 139502708L, 48044061L]"
122496344,"[122496342L, 127697039L]"
122496345,"[122496338L, 127697047L]"
122496346,"[48044264L, 122496347L]"
122496347,"[122496346L, 48044061L, 139502711L]"
122496348,"[122496353L, 122496354L, 122212260L, 33506684L, 122496362L]"
122496349,"[122496359L]"
122496350,"[122214289L]"
122496351,"[]"
122496352,"[122212269L]"
122496353,"[48044264L, 122496348L, 48044260L]"
122496354,"[48044264L, 48044260L, 122496348L]"
122496355,"[122212269L]"
122496356,"[122496362L]"
122496357,"[]"
122496358,"[]"
122496359,"[122214289L, 122496349L]"
122496360,"[]"
122496361,"[122496362L, 122212269L]"
122496362,"[48044260L, 48044264L, 122496361L, 122496356L, 122496348L]"
122705336,"[24797624L, 122705339L]"
122705338,"[138592564L, 122705343L]"
122705339,"[24797571L, 47520295L, 138597512L, 138597511L, 138592573L, 22067192L, 24797558L, 122705336L, 47571197L]"
122705343,"[122705338L, 47520247L, 74142114L]"
122705347,"[122705365L, 122705351L]"
122705349,"[117083236L, 122705353L, 117083242L, 122705355L, 122705358L, 122705362L, 42500631L, 117083228L, 27349567L]"
122705351,"[42500631L, 122705355L, 122705365L, 122705347L]"
122705353,"[122705355L, 117083228L, 122705349L]"
122705355,"[122705349L, 122705351L, 122705353L, 122705362L, 117083228L]"
122705356,"[122705366L]"
122705358,"[122705349L, 122705359L]"
122705359,"[42500631L, 122705358L]"
122705360,"[122705364L]"
122705362,"[122705355L, 122705349L]"
122705364,"[122705360L, 51997674L]"
122705365,"[42500631L, 122705347L, 122705351L]"
122705366,"[122705356L, 93467806L]"
122923041,"[122923050L, 5135875L, 5168718L, 5135897L]"
122923043,"[40501328L, 122923046L, 22788099L]"
122923044,"[120497059L, 122923048L, 111477964L, 120495375L, 5135889L, 120497142L, 23720951L, 115646458L, 121062239L, 9747167L]"
122923045,"[122923050L, 8861571L]"
122923046,"[122923043L, 22788156L]"
122923047,"[122923049L, 40501306L]"
122923048,"[122923044L, 5168718L]"
122923049,"[42502210L, 122923047L]"
122923050,"[5202945L, 5135875L, 25761668L, 13739271L, 25468681L, 8869519L, 13739155L, 30484503L, 23892421L, 122923041L, 29262756L, 122923045L, 11315378L, 5217972L, 60121469L, 31098818L, 96151621L, 31098951L, 25761608L, 8861258L, 29262924L, 5090644L, 9853013L, 30212697L, 9853022L, 9853023L, 11315299L, 13739241L, 42709486L, 42709487L, 5218035L, 120521077L, 120521080L, 120521083L, 120521085L]"
122923057,"[122923062L, 29262374L]"
122923058,"[122923059L, 120497147L]"
122923059,"[122923058L, 29262364L, 120521085L]"
122923062,"[120497059L, 120495375L, 122923057L, 120497144L, 5168730L]"
122924844,"[139423904L, 127590668L, 86113493L]"
122924845,"[127590649L, 139380676L]"
122924850,"[122924851L, 26210501L]"
122924851,"[86113464L, 122924850L, 51780485L]"
122924852,"[127590641L, 139380667L]"
122924853,"[51780485L, 127590647L, 122353861L, 86113494L]"
122995295,"[121965209L, 120407431L, 121965174L]"
122995297,"[119980763L]"
123222308,"[24804712L, 25081292L, 59167985L, 42501522L, 131567862L]"
123279011,"[]"
123309335,"[24691239L, 123309340L]"
123309337,"[25756956L, 123309350L]"
123309338,"[24691239L, 123309340L, 123309351L]"
123309340,"[123309338L, 123309347L, 123309335L]"
123309341,"[33656161L, 25756965L, 123309345L, 123309353L, 25712377L]"
123309342,"[123309345L, 25756956L]"
123309345,"[123309341L, 123309342L]"
123309346,"[25756956L, 123309348L]"
123309347,"[123309340L]"
123309348,"[123309346L, 123309351L, 24691239L]"
123309350,"[123309337L]"
123309351,"[123309338L, 123309348L]"
123309353,"[25756961L, 123309341L]"
123742632,"[123845418L, 78058969L, 24026395L, 78058972L, 78058973L, 78058975L]"
123742636,"[119172685L]"
123845413,"[123845417L, 78058974L]"
123845414,"[78058974L]"
123845417,"[123845413L, 78058974L]"
123845418,"[123742632L, 78058969L, 78058972L]"
123845420,"[34104264L, 30065037L]"
123845421,"[30065037L]"
123845422,"[78058974L]"
123896557,"[123898883L]"
123896559,"[123898882L, 123898883L, 123898781L, 123898777L, 123898776L, 123896569L, 11315578L, 123898779L, 123898780L, 123898778L, 123898783L]"
123896565,"[123898883L]"
123896569,"[123898777L, 123898779L, 123896559L]"
123898776,"[123898782L, 123896559L]"
123898777,"[123896569L, 123896559L]"
123898778,"[123898784L, 123898883L, 123896559L, 11315378L, 123898783L]"
123898779,"[123898784L, 123899591L, 123896559L, 123896569L, 123898782L]"
123898780,"[123896559L]"
123898781,"[123898784L, 123896559L]"
123898782,"[123898776L, 123898779L]"
123898783,"[123898784L, 123898778L, 123896559L]"
123898784,"[123898778L, 123898779L, 123898781L, 123898783L]"
123898882,"[123898883L, 123896559L]"
